source_model,target_model,component,scenario,baseline_delta,baseline_action,patched_delta,patched_action,delta_change,action_flipped,effect_size
PT3_COREDe,PT3_COREUt,L6H6,CC_temptation,-1.40625,Cooperate,-1.46875,Cooperate,-0.0625,False,0.04444441283952865
PT3_COREDe,PT3_COREUt,L6H7,CC_temptation,-1.40625,Cooperate,-1.46875,Cooperate,-0.0625,False,0.04444441283952865
PT3_COREDe,PT3_COREUt,L7H0,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L7H1,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L7H2,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L7H3,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L7H4,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L7H5,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L7H6,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L7H7,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L8H0,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L8H1,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L8H2,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L8H3,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L8H4,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L8H5,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L8H6,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L8H7,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L9H0,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L9H1,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L9H2,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L9H3,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L9H4,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L9H5,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L9H6,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L9H7,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L10H0,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L10H1,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L10H2,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L10H3,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L10H4,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L10H5,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L10H6,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L10H7,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L11H0,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L11H1,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L11H2,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L11H3,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L11H4,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L11H5,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L11H6,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L11H7,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L12H0,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L12H1,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L12H2,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L12H3,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L12H4,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L12H5,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L12H6,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L12H7,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L13H0,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L13H1,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L13H2,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L13H3,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L13H4,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L13H5,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L13H6,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L13H7,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L14H0,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L14H1,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L14H2,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L14H3,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L14H4,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L14H5,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L14H6,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L14H7,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L15H0,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L15H1,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L15H2,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L15H3,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L15H4,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L15H5,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L15H6,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L15H7,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L16H0,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L16H1,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L16H2,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L16H3,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L16H4,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L16H5,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L16H6,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L16H7,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L17H0,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L17H1,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L17H2,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L17H3,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L17H4,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L17H5,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L17H6,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L17H7,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L18H0,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L18H1,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L18H2,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L18H3,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L18H4,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L18H5,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L18H6,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L18H7,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L19H0,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L19H1,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L19H2,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L19H3,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L19H4,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L19H5,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L19H6,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L19H7,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L20H0,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L20H1,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L20H2,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L20H3,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L20H4,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L20H5,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L20H6,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L20H7,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L21H0,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L21H1,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L21H2,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L21H3,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L21H4,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L21H5,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L21H6,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L21H7,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L22H0,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L22H1,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L22H2,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L22H3,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L22H4,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L22H5,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L22H6,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L22H7,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L23H0,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L23H1,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L23H2,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L23H3,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L23H4,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L23H5,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L23H6,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L23H7,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L24H0,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L24H1,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L24H2,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L24H3,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L24H4,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L24H5,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L24H6,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L24H7,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L25H0,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L25H1,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L25H2,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L25H3,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L25H4,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L25H5,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L25H6,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L25H7,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L0_MLP,CC_temptation,-1.40625,Cooperate,-1.46875,Cooperate,-0.0625,False,0.04444441283952865
PT3_COREDe,PT3_COREUt,L1_MLP,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L2_MLP,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L3_MLP,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L4_MLP,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L5_MLP,CC_temptation,-1.40625,Cooperate,-1.46875,Cooperate,-0.0625,False,0.04444441283952865
PT3_COREDe,PT3_COREUt,L6_MLP,CC_temptation,-1.40625,Cooperate,-1.46875,Cooperate,-0.0625,False,0.04444441283952865
PT3_COREDe,PT3_COREUt,L7_MLP,CC_temptation,-1.40625,Cooperate,-1.46875,Cooperate,-0.0625,False,0.04444441283952865
PT3_COREDe,PT3_COREUt,L8_MLP,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L9_MLP,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L10_MLP,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L11_MLP,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L12_MLP,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L13_MLP,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L14_MLP,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L15_MLP,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L16_MLP,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L17_MLP,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L18_MLP,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L19_MLP,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L20_MLP,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L21_MLP,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L22_MLP,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L23_MLP,CC_temptation,-1.40625,Cooperate,-1.375,Cooperate,0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L24_MLP,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L25_MLP,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L0H0,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L0H1,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L0H2,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L0H3,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L0H4,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L0H5,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L0H6,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L0H7,CC_temptation,-1.40625,Cooperate,-1.40625,Cooperate,0.0,False,0.0
PT3_COREDe,PT3_COREUt,L1H0,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L1H1,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L1H2,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L1H3,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L1H4,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L1H5,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L1H6,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L1H7,CC_temptation,-1.40625,Cooperate,-1.4375,Cooperate,-0.03125,False,0.022222206419764325
PT3_COREDe,PT3_COREUt,L2H0,CC_temptation,-1.40625,Cooperate,-1.46875,Cooperate,-0.0625,False,0.04444441283952865
PT3_COREDe,PT3_COREUt,L2H1,CC_temptation,-1.40625,Cooperate,-1.46875,Cooperate,-0.0625,False,0.04444441283952865
PT3_COREDe,PT3_COREUt,L2H2,CC_temptation,-1.40625,Cooperate,-1.46875,Cooperate,-0.0625,False,0.04444441283952865
PT3_COREDe,PT3_COREUt,L2H3,CC_temptation,-1.40625,Cooperate,-1.46875,Cooperate,-0.0625,False,0.04444441283952865
PT3_COREDe,PT3_COREUt,L2H4,CC_temptation,-1.40625,Cooperate,-1.46875,Cooperate,-0.0625,False,0.04444441283952865
PT3_COREDe,PT3_COREUt,L2H5,CC_temptation,-1.40625,Cooperate,-1.46875,Cooperate,-0.0625,False,0.04444441283952865
PT3_COREDe,PT3_COREUt,L2H6,CC_temptation,-1.40625,Cooperate,-1.46875,Cooperate,-0.0625,False,0.04444441283952865
PT3_COREDe,PT3_COREUt,L2H7,CC_temptation,-1.40625,Cooperate,-1.46875,Cooperate,-0.0625,False,0.04444441283952865
